epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.41309,3.48703,3.32201,1.33332,0.0169,0.08788,0.0018,0.00044,3.10866,3.52826,1.21088,0.00038,0.00038,0.00038
2,14.9542,3.33617,2.82957,1.05745,0.0178,0.09256,0.00241,0.00055,3.12263,3.48199,1.21933,0.000774852,0.000774852,0.000774852
3,21.2684,3.48009,2.35406,0.91402,0.019,0.0988,0.00242,0.00056,2.85455,3.18814,1.1226,0.00116442,0.00116442,0.00116442
4,27.9703,3.005,2.06213,1.01294,0.035,0.18201,0.00866,0.00205,2.99666,2.8617,1.17126,0.00154872,0.00154872,0.00154872
5,34.9026,3.0989,2.0582,0.99398,0.048,0.24961,0.01737,0.00418,3.0025,2.83573,1.1781,0.00192773,0.00192773,0.00192773
6,41.3443,3.30425,2.09896,1.11452,0.29364,0.24753,0.14694,0.03907,3.04127,1.90857,1.244,0.001934,0.001934,0.001934
7,48.0129,2.77951,1.98047,0.99806,0.28532,0.28029,0.13641,0.03335,3.08073,1.85195,1.24949,0.0019208,0.0019208,0.0019208
8,54.8077,3.12531,2.01419,1.00788,0.30811,0.33229,0.16918,0.04142,3.0198,1.79146,1.2196,0.0019076,0.0019076,0.0019076
9,61.1507,2.98696,1.74564,0.93559,0.23943,0.25221,0.09074,0.02312,3.14122,1.81535,1.28787,0.0018944,0.0018944,0.0018944
10,67.3651,3.21991,1.70154,1.01206,0.22413,0.27717,0.09684,0.02151,3.10497,1.77765,1.23487,0.0018812,0.0018812,0.0018812
11,73.5678,2.88947,1.64744,1.01025,0.24621,0.29745,0.11191,0.02543,3.05588,1.6689,1.21025,0.001868,0.001868,0.001868
12,79.3804,2.62444,1.5333,0.89577,0.28788,0.2817,0.13069,0.03158,3.03914,1.6969,1.20786,0.0018548,0.0018548,0.0018548
13,85.7394,3.2951,1.62304,0.89152,0.25678,0.23609,0.09773,0.02401,3.21577,1.96745,1.28174,0.0018416,0.0018416,0.0018416
14,92.1953,2.79778,1.61274,0.95884,0.24798,0.25377,0.10492,0.02477,3.2211,1.70809,1.26957,0.0018284,0.0018284,0.0018284
15,97.8909,2.99278,1.50842,0.97537,0.32548,0.41981,0.20147,0.04571,2.98496,1.60458,1.18121,0.0018152,0.0018152,0.0018152
