epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,1436.36,0.01159,0.83012,0.85931,0.93204,0.92994,0.94702,0.40897,0.01272,0.74763,0.78947,0.008581,0.008581,0.008581
45,1468.58,0.0116,0.83766,0.86184,0.93732,0.93533,0.9507,0.40905,0.01253,0.73225,0.78821,0.008548,0.008548,0.008548
46,1501.08,0.01162,0.83814,0.85859,0.94398,0.94784,0.9646,0.44753,0.01169,0.68455,0.77513,0.008515,0.008515,0.008515
47,1533.33,0.0115,0.8288,0.8608,0.94078,0.9424,0.96075,0.43995,0.01192,0.70383,0.77973,0.008482,0.008482,0.008482
48,1567.49,0.01146,0.8172,0.85956,0.9361,0.94611,0.96413,0.43891,0.01205,0.71329,0.78277,0.008449,0.008449,0.008449
49,1601.19,0.01152,0.82736,0.85861,0.92689,0.92893,0.94401,0.40711,0.01273,0.73987,0.79,0.008416,0.008416,0.008416
50,1633.42,0.0115,0.8253,0.8587,0.94255,0.9338,0.96069,0.44037,0.01183,0.69753,0.77913,0.008383,0.008383,0.008383
51,1665.75,0.01147,0.82199,0.85823,0.93576,0.94005,0.9615,0.44698,0.01197,0.71612,0.78156,0.00835,0.00835,0.00835
52,1697.86,0.01141,0.81834,0.85816,0.92695,0.94458,0.95903,0.45511,0.01165,0.6958,0.77909,0.008317,0.008317,0.008317
53,1730.07,0.01145,0.8223,0.8576,0.93421,0.93499,0.95059,0.43658,0.01198,0.70699,0.78064,0.008284,0.008284,0.008284
54,1762.28,0.01146,0.82229,0.8574,0.94228,0.94712,0.96376,0.44526,0.01177,0.6917,0.78037,0.008251,0.008251,0.008251
55,1794.64,0.01143,0.81629,0.85775,0.94431,0.93665,0.96278,0.43669,0.0121,0.71367,0.78535,0.008218,0.008218,0.008218
56,1828.83,0.01148,0.81933,0.85764,0.93024,0.93702,0.95538,0.42279,0.01227,0.71653,0.78536,0.008185,0.008185,0.008185
57,1864.13,0.01136,0.81286,0.85633,0.92258,0.9286,0.94742,0.42097,0.01249,0.7321,0.78845,0.008152,0.008152,0.008152
58,1899.61,0.01147,0.81998,0.85697,0.93065,0.94813,0.96003,0.43164,0.0121,0.70205,0.78279,0.008119,0.008119,0.008119
59,1934.99,0.01142,0.81503,0.85713,0.93297,0.94038,0.96172,0.43225,0.01206,0.70241,0.78489,0.008086,0.008086,0.008086
60,1970.15,0.0114,0.81919,0.85797,0.92038,0.92657,0.94578,0.4066,0.01278,0.75627,0.79428,0.008053,0.008053,0.008053
61,2005.26,0.01144,0.81444,0.85837,0.93961,0.94005,0.96276,0.43862,0.01194,0.69799,0.78151,0.00802,0.00802,0.00802
62,2040.68,0.01138,0.81352,0.85767,0.94446,0.94038,0.96264,0.44988,0.01178,0.69297,0.78189,0.007987,0.007987,0.007987
63,2076.45,0.01143,0.81744,0.85786,0.94393,0.94132,0.96305,0.44616,0.01186,0.69813,0.78142,0.007954,0.007954,0.007954
64,2111.69,0.01138,0.80744,0.85527,0.92721,0.93904,0.94792,0.42493,0.0123,0.72185,0.78572,0.007921,0.007921,0.007921
65,2146.52,0.01129,0.80598,0.85665,0.94429,0.94577,0.96576,0.44386,0.01195,0.70354,0.7834,0.007888,0.007888,0.007888
66,2181.45,0.01132,0.8112,0.8554,0.94055,0.93971,0.96251,0.46618,0.01142,0.68432,0.77614,0.007855,0.007855,0.007855
67,2216.07,0.01128,0.81226,0.8571,0.93162,0.94078,0.95891,0.43913,0.01211,0.71013,0.7855,0.007822,0.007822,0.007822
68,2248.46,0.01132,0.80899,0.8555,0.93689,0.94409,0.9623,0.44151,0.01195,0.70773,0.78233,0.007789,0.007789,0.007789
69,2280.89,0.01137,0.80996,0.8559,0.94456,0.94577,0.97208,0.45654,0.01165,0.68895,0.7785,0.007756,0.007756,0.007756
70,2313.79,0.01136,0.81793,0.85607,0.9417,0.93579,0.96078,0.43169,0.01208,0.70641,0.78284,0.007723,0.007723,0.007723
71,2346.04,0.01133,0.80609,0.85665,0.93862,0.94255,0.9634,0.4354,0.01199,0.70817,0.78278,0.00769,0.00769,0.00769
72,2378.43,0.01135,0.8075,0.85644,0.94787,0.93264,0.96371,0.43018,0.01218,0.7116,0.78458,0.007657,0.007657,0.007657
73,2410.72,0.01127,0.80732,0.85674,0.93936,0.94072,0.96213,0.43519,0.01199,0.6991,0.7827,0.007624,0.007624,0.007624
74,2442.83,0.01131,0.80917,0.85501,0.94376,0.93937,0.96333,0.4309,0.01212,0.71019,0.78372,0.007591,0.007591,0.007591
75,2475.01,0.01129,0.80355,0.85493,0.94229,0.93937,0.96316,0.44213,0.01188,0.69528,0.78245,0.007558,0.007558,0.007558
76,2507.52,0.01131,0.80233,0.85586,0.94197,0.94589,0.96443,0.4338,0.01209,0.71334,0.78412,0.007525,0.007525,0.007525
77,2541.94,0.01134,0.80485,0.85472,0.94487,0.94342,0.96354,0.42762,0.01219,0.70368,0.78472,0.007492,0.007492,0.007492
78,2577.02,0.0113,0.80476,0.8543,0.93308,0.9387,0.94821,0.40835,0.01248,0.71408,0.78501,0.007459,0.007459,0.007459
79,2612.06,0.01125,0.79924,0.85543,0.94307,0.93734,0.96083,0.42759,0.01221,0.70822,0.78726,0.007426,0.007426,0.007426
80,2647.89,0.01134,0.80601,0.85486,0.93407,0.93527,0.95117,0.40915,0.01258,0.71729,0.78733,0.007393,0.007393,0.007393
81,2682.81,0.01132,0.80632,0.85384,0.9429,0.94443,0.96499,0.44531,0.01185,0.69228,0.78085,0.00736,0.00736,0.00736
82,2717.8,0.01129,0.80841,0.85572,0.93536,0.93803,0.96129,0.44229,0.01205,0.70775,0.78129,0.007327,0.007327,0.007327
83,2752.62,0.01131,0.80392,0.85439,0.94034,0.94502,0.9639,0.43362,0.01221,0.71081,0.78326,0.007294,0.007294,0.007294
84,2789.83,0.01137,0.80612,0.85494,0.94277,0.94813,0.96403,0.44687,0.01201,0.69428,0.78172,0.007261,0.007261,0.007261
85,2823.36,0.01124,0.79799,0.85583,0.94123,0.94398,0.96248,0.4342,0.01211,0.70707,0.78236,0.007228,0.007228,0.007228
86,2855.68,0.01123,0.79814,0.85562,0.94361,0.94124,0.96275,0.4493,0.01184,0.69513,0.78099,0.007195,0.007195,0.007195
87,2888.07,0.01125,0.79927,0.85438,0.94428,0.93617,0.9632,0.4325,0.01209,0.70568,0.78183,0.007162,0.007162,0.007162
88,2920.3,0.01123,0.79387,0.85518,0.94635,0.93668,0.9643,0.44815,0.01176,0.69053,0.77896,0.007129,0.007129,0.007129
89,2952.7,0.01121,0.79661,0.85528,0.94563,0.93722,0.96468,0.43983,0.01195,0.69426,0.78086,0.007096,0.007096,0.007096
90,2985.02,0.01129,0.80504,0.85663,0.94641,0.93836,0.96381,0.45067,0.01177,0.68902,0.77859,0.007063,0.007063,0.007063
91,3017.42,0.01131,0.80756,0.8548,0.94416,0.93963,0.96411,0.45033,0.01187,0.69161,0.7803,0.00703,0.00703,0.00703
92,3050.01,0.01119,0.79801,0.85522,0.94405,0.93601,0.96221,0.43687,0.012,0.69528,0.78077,0.006997,0.006997,0.006997
93,3082.27,0.01122,0.79356,0.85459,0.94562,0.9371,0.96302,0.44486,0.01185,0.69157,0.77927,0.006964,0.006964,0.006964
94,3114.7,0.01121,0.79741,0.85508,0.93634,0.93937,0.95848,0.43589,0.01202,0.69851,0.78167,0.006931,0.006931,0.006931
95,3147.21,0.01125,0.79589,0.8535,0.94298,0.94134,0.96247,0.4453,0.01188,0.6851,0.7817,0.006898,0.006898,0.006898
96,3179.92,0.01122,0.795,0.85434,0.94789,0.9436,0.96492,0.45458,0.01171,0.67793,0.77894,0.006865,0.006865,0.006865
97,3212.35,0.0112,0.79429,0.85351,0.94717,0.94375,0.96414,0.44854,0.01186,0.68766,0.78031,0.006832,0.006832,0.006832
98,3244.47,0.01128,0.80187,0.85378,0.94194,0.9424,0.96305,0.44212,0.01195,0.69093,0.78117,0.006799,0.006799,0.006799
99,3276.78,0.01117,0.79375,0.85456,0.94461,0.94208,0.9642,0.44828,0.01182,0.69163,0.78012,0.006766,0.006766,0.006766
100,3309.18,0.01119,0.79559,0.85543,0.94979,0.93654,0.96372,0.45212,0.01172,0.68362,0.77882,0.006733,0.006733,0.006733
