epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,838.775,0.01168,0.8441,0.86433,0.93932,0.92556,0.9515,0.44367,0.01215,0.72658,0.78944,0.0091684,0.0091684,0.0091684
44,857.878,0.01167,0.83956,0.86249,0.94454,0.92927,0.96142,0.44386,0.01227,0.74507,0.7886,0.0091486,0.0091486,0.0091486
45,876.989,0.0117,0.84606,0.86389,0.93518,0.93095,0.96056,0.45473,0.01176,0.7161,0.78198,0.0091288,0.0091288,0.0091288
46,896.083,0.01168,0.84662,0.86259,0.9315,0.93398,0.95917,0.44274,0.01192,0.71012,0.78365,0.009109,0.009109,0.009109
47,914.972,0.01155,0.8377,0.86395,0.93891,0.93937,0.96347,0.4719,0.01147,0.70504,0.77881,0.0090892,0.0090892,0.0090892
48,933.88,0.01169,0.84023,0.86112,0.9301,0.93836,0.96277,0.45774,0.01172,0.72363,0.78252,0.0090694,0.0090694,0.0090694
49,952.781,0.01151,0.83667,0.864,0.9412,0.93062,0.95159,0.43784,0.01204,0.71298,0.78613,0.0090496,0.0090496,0.0090496
50,971.685,0.01162,0.83896,0.86396,0.92044,0.93136,0.94804,0.44053,0.0122,0.73562,0.79194,0.0090298,0.0090298,0.0090298
51,990.711,0.01159,0.83273,0.8612,0.93635,0.93147,0.95987,0.45239,0.01173,0.69743,0.78334,0.00901,0.00901,0.00901
52,1009.6,0.01165,0.83696,0.86387,0.93656,0.92489,0.95206,0.41804,0.01218,0.7257,0.78777,0.0089902,0.0089902,0.0089902
53,1028.66,0.01157,0.83415,0.86403,0.93702,0.93466,0.94971,0.43033,0.01198,0.69978,0.78503,0.0089704,0.0089704,0.0089704
54,1047.6,0.01148,0.83062,0.86229,0.94382,0.9336,0.96042,0.44214,0.01197,0.70842,0.78681,0.0089506,0.0089506,0.0089506
55,1066.66,0.01153,0.83224,0.86198,0.93795,0.94183,0.96146,0.44937,0.01191,0.72924,0.78183,0.0089308,0.0089308,0.0089308
56,1085.65,0.01157,0.83113,0.86066,0.93545,0.93224,0.95764,0.44134,0.01191,0.70781,0.78427,0.008911,0.008911,0.008911
57,1104.66,0.01153,0.83352,0.86244,0.93707,0.93803,0.95212,0.44172,0.012,0.71131,0.78694,0.0088912,0.0088912,0.0088912
58,1123.6,0.01155,0.83248,0.86135,0.94368,0.9368,0.96401,0.47204,0.0114,0.68122,0.78112,0.0088714,0.0088714,0.0088714
59,1142.78,0.01158,0.8276,0.86082,0.94249,0.93834,0.96095,0.4605,0.01157,0.68938,0.78119,0.0088516,0.0088516,0.0088516
60,1161.9,0.01147,0.82362,0.86131,0.94299,0.93038,0.96012,0.44372,0.01185,0.70329,0.78212,0.0088318,0.0088318,0.0088318
61,1180.96,0.01144,0.82989,0.86189,0.92184,0.93062,0.93371,0.39184,0.0129,0.74312,0.79256,0.008812,0.008812,0.008812
62,1200.15,0.01146,0.8157,0.85988,0.93241,0.92826,0.94491,0.40201,0.01259,0.72598,0.79095,0.0087922,0.0087922,0.0087922
63,1219.29,0.01149,0.8267,0.86188,0.93788,0.93601,0.95974,0.44221,0.0121,0.73642,0.78749,0.0087724,0.0087724,0.0087724
64,1238.42,0.01149,0.82695,0.85964,0.93489,0.92859,0.9562,0.43949,0.01189,0.70191,0.78268,0.0087526,0.0087526,0.0087526
65,1257.67,0.01146,0.82609,0.86226,0.93096,0.93702,0.95111,0.44247,0.01191,0.70417,0.78378,0.0087328,0.0087328,0.0087328
66,1276.81,0.01147,0.82073,0.85864,0.93669,0.93668,0.9556,0.42892,0.0122,0.72164,0.78646,0.008713,0.008713,0.008713
67,1296.13,0.01148,0.81989,0.86088,0.94173,0.93803,0.95848,0.44449,0.01185,0.70029,0.78175,0.0086932,0.0086932,0.0086932
68,1315.36,0.01145,0.81814,0.85881,0.94381,0.93264,0.96267,0.46701,0.01157,0.7032,0.78016,0.0086734,0.0086734,0.0086734
69,1334.74,0.01145,0.82284,0.86079,0.93864,0.92749,0.9501,0.43271,0.01216,0.71927,0.78664,0.0086536,0.0086536,0.0086536
70,1353.89,0.01152,0.8285,0.8617,0.93453,0.92523,0.94971,0.42409,0.01244,0.73225,0.7918,0.0086338,0.0086338,0.0086338
71,1373,0.01152,0.83026,0.8608,0.93905,0.93414,0.96172,0.45022,0.01176,0.70059,0.78116,0.008614,0.008614,0.008614
72,1392.04,0.01141,0.81962,0.86005,0.93108,0.93365,0.95018,0.42168,0.01249,0.73207,0.78991,0.0085942,0.0085942,0.0085942
73,1411.11,0.01133,0.81348,0.85931,0.94065,0.93417,0.95867,0.43649,0.0122,0.72326,0.78807,0.0085744,0.0085744,0.0085744
74,1430.05,0.01148,0.82347,0.86088,0.93593,0.93487,0.95685,0.42855,0.01235,0.72879,0.79038,0.0085546,0.0085546,0.0085546
