epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.92156,0.02692,1.95929,0.78829,0.03608,0.45293,0.26789,0.0636,0.02409,2.95825,0.71369,0.000326667,0.000326667,0.06766
2,13.3911,0.0254,1.4621,0.73341,0.48426,0.55178,0.40483,0.11485,0.02103,1.83463,0.69925,0.000656733,0.000656733,0.0346567
3,19.4461,0.02536,1.37847,0.71901,0.47991,0.48695,0.32073,0.07644,0.0223,1.20712,0.70635,0.000983499,0.000983499,0.00165017
4,25.7061,0.02482,1.34717,0.72369,0.43063,0.4273,0.2579,0.05581,0.0233,1.26362,0.71515,0.00098515,0.00098515,0.00098515
5,31.8736,0.02478,1.31712,0.72313,0.50263,0.47093,0.36166,0.09136,0.02189,1.30437,0.70097,0.0009802,0.0009802,0.0009802
6,38.3879,0.02457,1.30518,0.71546,0.37794,0.34362,0.16874,0.03189,0.02501,1.3544,0.73049,0.00097525,0.00097525,0.00097525
7,44.4511,0.02404,1.28861,0.71912,0.45976,0.41038,0.25855,0.05472,0.02385,1.35996,0.71549,0.0009703,0.0009703,0.0009703
8,50.6649,0.02364,1.27672,0.72625,0.34937,0.33701,0.16355,0.03168,0.02438,1.70952,0.72965,0.00096535,0.00096535,0.00096535
9,56.5395,0.02437,1.28815,0.7181,0.54837,0.52092,0.38029,0.10281,0.02104,1.26392,0.70024,0.0009604,0.0009604,0.0009604
10,62.5402,0.02387,1.26671,0.71904,0.47604,0.44002,0.28161,0.05699,0.0233,1.20925,0.71468,0.00095545,0.00095545,0.00095545
11,68.0316,0.0236,1.20666,0.7007,0.54381,0.48222,0.33262,0.07267,0.02273,1.15735,0.71302,0.0009505,0.0009505,0.0009505
12,73.2431,0.0228,1.20917,0.71658,0.27627,0.31276,0.12152,0.02115,0.02553,1.33487,0.72685,0.00094555,0.00094555,0.00094555
13,78.8034,0.02373,1.22814,0.70549,0.50282,0.46967,0.31418,0.06652,0.02283,1.13876,0.71072,0.0009406,0.0009406,0.0009406
14,84.4258,0.02292,1.20674,0.70854,0.49055,0.46391,0.30089,0.0624,0.02281,1.20536,0.71624,0.00093565,0.00093565,0.00093565
15,90.3534,0.02355,1.19597,0.69895,0.55293,0.52249,0.36605,0.08997,0.02168,1.17664,0.71535,0.0009307,0.0009307,0.0009307
16,96.5174,0.02322,1.18902,0.70128,0.5541,0.50941,0.37917,0.0837,0.02203,1.1242,0.70232,0.00092575,0.00092575,0.00092575
17,102.208,0.02363,1.19643,0.70546,0.49045,0.46313,0.29949,0.06037,0.02299,1.16328,0.70476,0.0009208,0.0009208,0.0009208
18,107.432,0.02276,1.18827,0.706,0.48122,0.4409,0.28184,0.05894,0.02329,1.1812,0.71893,0.00091585,0.00091585,0.00091585
19,112.907,0.02344,1.18685,0.70454,0.60885,0.53975,0.42055,0.10543,0.02131,1.05257,0.69613,0.0009109,0.0009109,0.0009109
20,118.551,0.02437,1.22149,0.69278,0.54206,0.48536,0.34464,0.07489,0.02266,1.09706,0.702,0.00090595,0.00090595,0.00090595
21,124.128,0.02412,1.18973,0.71847,0.19217,0.19979,0.05605,0.00933,0.02733,1.33294,0.73072,0.000901,0.000901,0.000901
22,129.623,0.0233,1.18663,0.73427,0.51307,0.46402,0.31552,0.06515,0.02283,1.11301,0.71085,0.00089605,0.00089605,0.00089605
23,135.654,0.02318,1.18195,0.70362,0.58979,0.54184,0.4274,0.10896,0.02096,1.05427,0.70133,0.0008911,0.0008911,0.0008911
24,141.324,0.02284,1.12389,0.70066,0.50756,0.46496,0.30179,0.06608,0.02252,1.11255,0.70615,0.00088615,0.00088615,0.00088615
25,146.64,0.02192,1.10651,0.7067,0.6147,0.54603,0.42521,0.10786,0.02107,1.03387,0.69242,0.0008812,0.0008812,0.0008812
26,152.241,0.02281,1.12053,0.70514,0.37011,0.36509,0.17107,0.03106,0.02484,1.1773,0.71866,0.00087625,0.00087625,0.00087625
27,157.553,0.02259,1.11549,0.70102,0.56611,0.5251,0.38007,0.08555,0.02192,1.07725,0.70756,0.0008713,0.0008713,0.0008713
28,162.93,0.02323,1.14818,0.69343,0.60222,0.56485,0.43732,0.11551,0.02053,1.04969,0.70142,0.00086635,0.00086635,0.00086635
29,168.399,0.02225,1.11358,0.69777,0.48357,0.47908,0.31237,0.06611,0.02262,1.16366,0.70936,0.0008614,0.0008614,0.0008614
30,173.703,0.02217,1.10519,0.70769,0.54167,0.51831,0.36363,0.08091,0.02225,1.09021,0.6995,0.00085645,0.00085645,0.00085645
31,179.253,0.02253,1.097,0.70665,0.59542,0.54343,0.41773,0.09924,0.02157,1.00932,0.69371,0.0008515,0.0008515,0.0008515
32,184.504,0.02276,1.09094,0.70218,0.30506,0.30021,0.11864,0.01927,0.02619,1.19849,0.73773,0.00084655,0.00084655,0.00084655
33,189.972,0.02242,1.08006,0.70324,0.53282,0.51046,0.33776,0.07813,0.02232,1.08037,0.71686,0.0008416,0.0008416,0.0008416
34,196.049,0.02259,1.09931,0.69742,0.47495,0.47783,0.30562,0.06734,0.02263,1.13435,0.71677,0.00083665,0.00083665,0.00083665
35,201.994,0.02214,1.09683,0.70657,0.57308,0.52093,0.39112,0.09236,0.02156,1.04807,0.69392,0.0008317,0.0008317,0.0008317
36,207.9,0.02225,1.08765,0.6951,0.60647,0.55938,0.43073,0.10631,0.02123,1.01246,0.68877,0.00082675,0.00082675,0.00082675
37,213.521,0.02255,1.08601,0.6983,0.52462,0.49059,0.33346,0.06759,0.02288,1.06249,0.70032,0.0008218,0.0008218,0.0008218
38,219.235,0.02228,1.09722,0.70193,0.60978,0.55492,0.43228,0.10273,0.02146,1.02032,0.69646,0.00081685,0.00081685,0.00081685
39,224.935,0.02233,1.0914,0.71174,0.57441,0.53033,0.39086,0.09751,0.02168,1.02609,0.70736,0.0008119,0.0008119,0.0008119
40,230.578,0.02213,1.0859,0.69629,0.53839,0.47699,0.34274,0.07394,0.02258,1.09231,0.70394,0.00080695,0.00080695,0.00080695
41,236.131,0.02191,1.07314,0.69653,0.55575,0.50183,0.35771,0.07926,0.02207,1.05338,0.69907,0.000802,0.000802,0.000802
42,241.666,0.02137,1.05228,0.70479,0.53246,0.51046,0.35161,0.07258,0.02252,1.05838,0.69765,0.00079705,0.00079705,0.00079705
43,247.038,0.0216,1.04994,0.70196,0.62989,0.56067,0.45207,0.10907,0.02129,0.98563,0.69629,0.0007921,0.0007921,0.0007921
44,252.972,0.02242,1.09107,0.68848,0.58944,0.57897,0.42136,0.10278,0.0213,1.05637,0.70329,0.00078715,0.00078715,0.00078715
45,258.944,0.02283,1.11662,0.68865,0.55111,0.52781,0.38532,0.09019,0.02208,1.06974,0.70599,0.0007822,0.0007822,0.0007822
46,264.491,0.02203,1.07516,0.69691,0.53136,0.48013,0.34355,0.0696,0.02268,1.08796,0.70194,0.00077725,0.00077725,0.00077725
47,270.229,0.02271,1.10049,0.69693,0.70181,0.60617,0.55799,0.15781,0.01992,0.93212,0.68456,0.0007723,0.0007723,0.0007723
48,275.722,0.02277,1.12394,0.69928,0.64764,0.58159,0.49483,0.13926,0.02,0.96645,0.69044,0.00076735,0.00076735,0.00076735
49,281.554,0.02279,1.0948,0.69486,0.3693,0.34414,0.17324,0.02939,0.02506,1.16732,0.72277,0.0007624,0.0007624,0.0007624
50,287.104,0.02238,1.08309,0.69764,0.6561,0.59269,0.49665,0.14504,0.01953,0.95659,0.68974,0.00075745,0.00075745,0.00075745
51,292.487,0.0218,1.05984,0.6939,0.65115,0.60333,0.50243,0.1394,0.01975,0.94239,0.68583,0.0007525,0.0007525,0.0007525
52,298.574,0.02195,1.04212,0.68909,0.66265,0.61245,0.50704,0.14134,0.01984,0.95725,0.6853,0.00074755,0.00074755,0.00074755
53,304.485,0.02175,1.04336,0.69773,0.47341,0.4702,0.28801,0.05753,0.02286,1.08223,0.70247,0.0007426,0.0007426,0.0007426
54,310.053,0.02192,1.03162,0.69351,0.60312,0.55555,0.4316,0.10753,0.02132,0.99675,0.69754,0.00073765,0.00073765,0.00073765
55,315.53,0.02193,1.06577,0.70423,0.62929,0.58996,0.4687,0.12546,0.02061,0.9601,0.69653,0.0007327,0.0007327,0.0007327
56,320.988,0.02149,1.02922,0.69315,0.65877,0.60885,0.50299,0.13809,0.01997,0.93808,0.68779,0.00072775,0.00072775,0.00072775
57,326.606,0.0221,1.07899,0.68967,0.71876,0.64331,0.58811,0.16813,0.01909,0.91141,0.68183,0.0007228,0.0007228,0.0007228
