epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,909.111,3.1164,1.27423,0.75032,0.44297,0.45106,0.25562,0.04684,3.49337,1.36145,0.74033,0.0014456,0.0014456,0.0014456
44,937.014,3.42037,1.38374,0.69767,0.57827,0.57271,0.4278,0.09353,3.2921,1.20039,0.75829,0.0014324,0.0014324,0.0014324
45,956.835,3.371,1.42702,0.70544,0.50653,0.50498,0.3302,0.06589,3.53404,1.14701,0.77643,0.0014192,0.0014192,0.0014192
46,970.832,3.293,1.30157,0.69344,0.44062,0.46918,0.26515,0.05003,3.64367,1.19037,0.78424,0.001406,0.001406,0.001406
47,987.365,3.22844,1.30437,0.7269,0.603,0.6324,0.48744,0.11894,3.26954,1.14629,0.76225,0.0013928,0.0013928,0.0013928
48,1018.26,3.18941,1.19297,0.66403,0.53975,0.52945,0.36561,0.07335,3.58442,1.2538,0.78595,0.0013796,0.0013796,0.0013796
49,1038.4,2.97584,1.2421,0.7746,0.59578,0.57263,0.4329,0.09251,3.52631,1.2043,0.7874,0.0013664,0.0013664,0.0013664
50,1052.01,3.36558,1.27682,0.71045,0.51256,0.4909,0.31037,0.06128,3.72616,1.21726,0.80179,0.0013532,0.0013532,0.0013532
51,1066.08,3.14035,1.17671,0.69611,0.6374,0.61619,0.49314,0.11511,3.26083,1.13216,0.75186,0.00134,0.00134,0.00134
52,1080.19,3.15603,1.2533,0.71863,0.55864,0.5327,0.37604,0.07678,3.53534,1.20589,0.77927,0.0013268,0.0013268,0.0013268
53,1096.84,3.08757,1.21437,0.70416,0.56652,0.60184,0.45004,0.10772,3.28992,1.17806,0.76218,0.0013136,0.0013136,0.0013136
54,1110.99,3.15214,1.27862,0.71941,0.5707,0.61186,0.44946,0.09946,3.29332,1.14682,0.74527,0.0013004,0.0013004,0.0013004
55,1125.07,3.3464,1.25524,0.70831,0.59155,0.61705,0.48982,0.11189,3.12835,1.08645,0.72547,0.0012872,0.0012872,0.0012872
56,1138.66,3.22186,1.22235,0.68725,0.54944,0.5195,0.36833,0.07413,3.51249,1.16604,0.77448,0.001274,0.001274,0.001274
57,1182.46,2.86466,1.15345,0.73502,0.61892,0.62155,0.48789,0.1245,3.37418,1.18239,0.79223,0.0012608,0.0012608,0.0012608
58,1221.88,3.21839,1.28616,0.69266,0.58702,0.611,0.46285,0.10271,3.37535,1.13665,0.76241,0.0012476,0.0012476,0.0012476
59,1235.78,3.20789,1.25123,0.69034,0.60239,0.63599,0.48898,0.11365,3.23949,1.1026,0.73923,0.0012344,0.0012344,0.0012344
60,1269.98,3.15984,1.21682,0.72705,0.61413,0.64553,0.51292,0.12359,3.27094,1.14744,0.75761,0.0012212,0.0012212,0.0012212
61,1316.94,3.3338,1.35191,0.70317,0.63151,0.64361,0.54911,0.13615,3.14278,1.12353,0.74348,0.001208,0.001208,0.001208
62,1331.15,3.25568,1.30277,0.70908,0.61227,0.61084,0.49401,0.1088,3.34577,1.16857,0.75641,0.0011948,0.0011948,0.0011948
63,1363.76,3.24053,1.31653,0.69927,0.55046,0.57357,0.38597,0.09659,3.61369,1.31075,0.81742,0.0011816,0.0011816,0.0011816
64,1385.99,3.31034,1.25154,0.65559,0.47761,0.48169,0.28517,0.06053,3.84165,1.34969,0.83546,0.0011684,0.0011684,0.0011684
65,1400.53,3.006,1.16568,0.67024,0.57719,0.56843,0.42536,0.08886,3.45761,1.11725,0.76417,0.0011552,0.0011552,0.0011552
66,1413.97,3.11056,1.15943,0.68104,0.62941,0.62497,0.49974,0.12296,3.27955,1.10626,0.76044,0.001142,0.001142,0.001142
67,1432.22,3.40385,1.28748,0.6452,0.61731,0.6084,0.48717,0.11752,3.36087,1.15554,0.77965,0.0011288,0.0011288,0.0011288
68,1445.95,3.3179,1.26986,0.67319,0.64826,0.62797,0.5236,0.13492,3.23012,1.10482,0.76415,0.0011156,0.0011156,0.0011156
69,1466.25,3.30929,1.3342,0.71155,0.59917,0.59499,0.47294,0.10241,3.27817,1.09021,0.73708,0.0011024,0.0011024,0.0011024
70,1482.41,2.9826,1.17843,0.67078,0.63331,0.63161,0.50767,0.12353,3.25006,1.11525,0.7597,0.0010892,0.0010892,0.0010892
71,1605.89,3.0634,1.24008,0.68804,0.62764,0.63285,0.51387,0.12636,3.21977,1.09311,0.75741,0.001076,0.001076,0.001076
72,1636.19,3.07768,1.20607,0.69566,0.55332,0.59457,0.40845,0.09277,3.44422,1.17037,0.77571,0.0010628,0.0010628,0.0010628
73,1650.46,3.04337,1.14435,0.72136,0.66398,0.70382,0.58909,0.16721,2.95786,1.03535,0.72913,0.0010496,0.0010496,0.0010496
74,1672.46,3.37155,1.35502,0.69773,0.58827,0.61898,0.45528,0.10562,3.33224,1.11317,0.76773,0.0010364,0.0010364,0.0010364
75,1686.59,3.49993,1.3151,0.64863,0.59684,0.60529,0.47187,0.11458,3.39227,1.11928,0.78884,0.0010232,0.0010232,0.0010232
76,1719.35,2.9182,1.17731,0.71488,0.51478,0.51446,0.34338,0.07027,3.63975,1.22241,0.78164,0.00101,0.00101,0.00101
77,1742.18,2.90204,1.14411,0.69552,0.59268,0.60634,0.45236,0.10765,3.36454,1.14797,0.76871,0.0009968,0.0009968,0.0009968
78,1763.81,3.33406,1.29103,0.70023,0.57967,0.57449,0.40761,0.09415,3.48993,1.19065,0.79033,0.0009836,0.0009836,0.0009836
79,1784.14,3.19152,1.18057,0.66721,0.58656,0.56115,0.43143,0.09284,3.36914,1.14351,0.76835,0.0009704,0.0009704,0.0009704
80,1809.21,3.23341,1.25095,0.70782,0.55594,0.5453,0.39436,0.07848,3.41301,1.12589,0.76005,0.0009572,0.0009572,0.0009572
81,1822.41,3.43591,1.25671,0.66736,0.60374,0.60184,0.46703,0.10454,3.25493,1.08845,0.74842,0.000944,0.000944,0.000944
82,1840.45,3.36758,1.23948,0.67266,0.6709,0.68202,0.59526,0.16712,2.91456,1.03691,0.72775,0.0009308,0.0009308,0.0009308
83,1856.85,3.26345,1.25216,0.66349,0.52526,0.51232,0.35453,0.06824,3.53167,1.12716,0.76741,0.0009176,0.0009176,0.0009176
84,1877.08,3.25554,1.26406,0.68566,0.52192,0.51767,0.35005,0.07059,3.5131,1.14863,0.76143,0.0009044,0.0009044,0.0009044
85,1918.4,3.01303,1.14463,0.69392,0.57244,0.60333,0.43406,0.10283,3.30539,1.10753,0.75182,0.0008912,0.0008912,0.0008912
86,1933.49,3.23299,1.26359,0.67742,0.44519,0.4592,0.25224,0.05733,3.85454,1.2769,0.84747,0.000878,0.000878,0.000878
87,1949.37,3.32581,1.26757,0.69757,0.54074,0.55429,0.37972,0.09143,3.5231,1.19233,0.7946,0.0008648,0.0008648,0.0008648
88,1967.53,3.25424,1.20254,0.70616,0.45926,0.43912,0.25661,0.04877,3.84566,1.2481,0.81974,0.0008516,0.0008516,0.0008516
89,1981.44,3.0957,1.15597,0.71958,0.59064,0.57764,0.42267,0.09932,3.52251,1.17563,0.79005,0.0008384,0.0008384,0.0008384
90,1999.51,3.14186,1.30734,0.65717,0.61484,0.62876,0.49359,0.13441,3.29194,1.20741,0.77675,0.0008252,0.0008252,0.0008252
91,2050.16,3.11102,1.19179,0.69717,0.57794,0.6012,0.44096,0.10723,3.49295,1.22803,0.79028,0.000812,0.000812,0.000812
92,2076.33,3.17037,1.20391,0.72823,0.60765,0.63457,0.49235,0.1092,3.31062,1.10778,0.74109,0.0007988,0.0007988,0.0007988
93,2090.22,2.84986,1.07674,0.66801,0.63335,0.62326,0.50196,0.1157,3.33503,1.10311,0.75745,0.0007856,0.0007856,0.0007856
94,2104.34,3.20869,1.19346,0.69492,0.62745,0.62803,0.50206,0.12413,3.37715,1.17639,0.7854,0.0007724,0.0007724,0.0007724
95,2118.62,2.94928,1.11789,0.72299,0.61705,0.62754,0.4963,0.1222,3.37307,1.18599,0.78192,0.0007592,0.0007592,0.0007592
96,2142.59,3.16509,1.27786,0.68201,0.5804,0.59162,0.43714,0.09639,3.43169,1.15613,0.76828,0.000746,0.000746,0.000746
97,2160.84,3.22328,1.20169,0.69358,0.67463,0.67466,0.57639,0.14994,3.20452,1.10943,0.74467,0.0007328,0.0007328,0.0007328
98,2175.46,2.9421,1.21215,0.71061,0.6831,0.68966,0.60021,0.16429,3.1822,1.10766,0.75255,0.0007196,0.0007196,0.0007196
99,2188.95,3.28123,1.22317,0.68537,0.59215,0.58642,0.44944,0.11029,3.46585,1.17492,0.79006,0.0007064,0.0007064,0.0007064
100,2202.29,3.15426,1.18212,0.67098,0.5841,0.58897,0.44374,0.10856,3.48082,1.20496,0.79634,0.0006932,0.0006932,0.0006932
101,2216.22,3.03532,1.15954,0.71474,0.64465,0.64661,0.54101,0.14279,3.22739,1.10233,0.75779,0.00068,0.00068,0.00068
102,2230.08,3.13829,1.1613,0.66048,0.52384,0.53724,0.35268,0.07258,3.5734,1.15173,0.77641,0.0006668,0.0006668,0.0006668
103,2250,3.27081,1.24112,0.69206,0.56097,0.56977,0.40853,0.0843,3.4917,1.15682,0.7696,0.0006536,0.0006536,0.0006536
104,2275.6,3.20704,1.21477,0.69206,0.57553,0.58664,0.43257,0.08944,3.47654,1.17844,0.76577,0.0006404,0.0006404,0.0006404
105,2301.47,3.10492,1.13652,0.6911,0.58656,0.61705,0.44714,0.09947,3.40561,1.1572,0.76147,0.0006272,0.0006272,0.0006272
106,2318.85,2.98689,1.13964,0.72779,0.65281,0.68344,0.56574,0.15456,3.05836,1.07265,0.73055,0.000614,0.000614,0.000614
107,2332.89,3.10932,1.18533,0.69771,0.64827,0.66631,0.55048,0.13878,3.13671,1.08193,0.73205,0.0006008,0.0006008,0.0006008
108,2389.21,3.35031,1.27664,0.67474,0.6485,0.64331,0.53695,0.126,3.20163,1.06589,0.73688,0.0005876,0.0005876,0.0005876
109,2405.8,3.18429,1.18853,0.68812,0.69725,0.6738,0.6129,0.16791,3.04965,1.02228,0.73329,0.0005744,0.0005744,0.0005744
110,2420.78,3.05993,1.20814,0.71251,0.63003,0.61534,0.49137,0.12632,3.33579,1.11776,0.76672,0.0005612,0.0005612,0.0005612
111,2434.82,3.06085,1.14048,0.7206,0.67937,0.68066,0.60718,0.16627,3.08233,1.07,0.73408,0.000548,0.000548,0.000548
112,2452.15,3.03749,1.15644,0.67667,0.65947,0.64361,0.55598,0.13675,3.19814,1.06858,0.73505,0.0005348,0.0005348,0.0005348
113,2465.63,3.35042,1.26472,0.68314,0.5083,0.49711,0.3236,0.05983,3.62231,1.14133,0.7678,0.0005216,0.0005216,0.0005216
114,2492.14,2.9503,1.10656,0.67347,0.61419,0.60056,0.4728,0.10531,3.37236,1.10922,0.75508,0.0005084,0.0005084,0.0005084
115,2509.39,3.30447,1.1861,0.6737,0.64783,0.63946,0.54118,0.13313,3.20492,1.077,0.75144,0.0004952,0.0004952,0.0004952
116,2523.27,2.94237,1.07786,0.69736,0.57346,0.568,0.42319,0.09077,3.4397,1.12188,0.77249,0.000482,0.000482,0.000482
117,2537.02,3.29046,1.1858,0.67642,0.64281,0.63418,0.52929,0.12983,3.26363,1.08359,0.76544,0.0004688,0.0004688,0.0004688
118,2566.23,2.93358,1.14733,0.71882,0.65086,0.64596,0.56671,0.14292,3.18296,1.07059,0.7572,0.0004556,0.0004556,0.0004556
119,2579.71,3.09347,1.13108,0.64679,0.59869,0.58248,0.45592,0.09802,3.41888,1.11449,0.77362,0.0004424,0.0004424,0.0004424
120,2604.04,3.11926,1.10563,0.67338,0.63806,0.64302,0.53529,0.12725,3.22314,1.07202,0.75473,0.0004292,0.0004292,0.0004292
121,2634.38,3.34244,1.27775,0.66706,0.6687,0.67395,0.58526,0.15067,3.10712,1.04992,0.74029,0.000416,0.000416,0.000416
122,2647.45,3.07474,1.1289,0.70024,0.59086,0.57785,0.43048,0.08778,3.45685,1.11425,0.76361,0.0004028,0.0004028,0.0004028
123,2661.37,3.27876,1.18137,0.6639,0.52639,0.52038,0.34087,0.06567,3.59159,1.15181,0.78077,0.0003896,0.0003896,0.0003896
124,2675.75,3.19853,1.24399,0.69919,0.67354,0.65839,0.58044,0.15297,3.15148,1.06632,0.74628,0.0003764,0.0003764,0.0003764
125,2690.24,3.27186,1.29919,0.66746,0.6724,0.6646,0.58773,0.15412,3.10027,1.06305,0.74126,0.0003632,0.0003632,0.0003632
126,2703.6,3.17439,1.17986,0.64278,0.62761,0.61662,0.49873,0.11416,3.33988,1.08485,0.75823,0.00035,0.00035,0.00035
127,2723.05,3.22149,1.18251,0.6882,0.54492,0.53052,0.37115,0.07182,3.60007,1.15166,0.77984,0.0003368,0.0003368,0.0003368
128,2751.85,3.20334,1.15532,0.63663,0.55389,0.55087,0.39256,0.08222,3.56022,1.15586,0.78378,0.0003236,0.0003236,0.0003236
