epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1623.39,0.02305,0.93238,1.07984,0.93451,0.93735,0.96597,0.43817,0.02325,0.82973,0.95797,0.0091882,0.0091882,0.0091882
43,1666.62,0.02301,0.93722,1.07977,0.938,0.92737,0.96617,0.44719,0.02314,0.84116,0.96023,0.0091684,0.0091684,0.0091684
44,1702.46,0.02303,0.93657,1.07967,0.93656,0.93985,0.97527,0.46464,0.02211,0.7974,0.93735,0.0091486,0.0091486,0.0091486
45,1740.04,0.02296,0.92665,1.07653,0.94484,0.94948,0.97323,0.46441,0.0222,0.8007,0.94127,0.0091288,0.0091288,0.0091288
46,1775.61,0.02299,0.92937,1.07658,0.93569,0.93937,0.97023,0.45617,0.02256,0.81823,0.947,0.009109,0.009109,0.009109
47,1834.72,0.02279,0.92682,1.07335,0.94934,0.9341,0.97208,0.47436,0.02206,0.80698,0.93869,0.0090892,0.0090892,0.0090892
48,1904.13,0.02306,0.92655,1.07505,0.93813,0.94544,0.97903,0.49002,0.02131,0.79029,0.92949,0.0090694,0.0090694,0.0090694
49,1940.05,0.02297,0.92321,1.07292,0.94188,0.94421,0.97304,0.45611,0.02243,0.8143,0.94503,0.0090496,0.0090496,0.0090496
50,1975.62,0.02292,0.93164,1.07597,0.94489,0.93558,0.9722,0.46476,0.02231,0.85259,0.95174,0.0090298,0.0090298,0.0090298
51,2011.76,0.02304,0.92324,1.07624,0.93725,0.9458,0.97289,0.46625,0.02216,0.80548,0.93773,0.00901,0.00901,0.00901
52,2047.14,0.02293,0.92606,1.07371,0.94058,0.94903,0.97382,0.44355,0.02309,0.80892,0.95483,0.0089902,0.0089902,0.0089902
53,2083.17,0.02295,0.93247,1.07816,0.94337,0.94544,0.97274,0.45099,0.02319,0.83687,0.95557,0.0089704,0.0089704,0.0089704
54,2126.54,0.02295,0.92158,1.07474,0.93906,0.95116,0.97187,0.45789,0.02217,0.79443,0.94136,0.0089506,0.0089506,0.0089506
55,2168.7,0.02284,0.92051,1.07419,0.94797,0.94409,0.97355,0.45227,0.02274,0.79294,0.94784,0.0089308,0.0089308,0.0089308
56,2207.32,0.02294,0.90911,1.07223,0.94305,0.94678,0.97739,0.4552,0.02247,0.81593,0.94516,0.008911,0.008911,0.008911
57,2308.75,0.0229,0.92394,1.07358,0.94769,0.94308,0.97422,0.46212,0.02236,0.80355,0.94233,0.0088912,0.0088912,0.0088912
58,2349.63,0.02278,0.92349,1.07578,0.94042,0.94611,0.97358,0.4525,0.02264,0.80876,0.94597,0.0088714,0.0088714,0.0088714
59,2385.59,0.02282,0.91906,1.07411,0.9515,0.93161,0.9777,0.4784,0.02148,0.79388,0.92972,0.0088516,0.0088516,0.0088516
60,2421.06,0.02281,0.9213,1.0736,0.94247,0.94357,0.97196,0.44888,0.02279,0.81844,0.95305,0.0088318,0.0088318,0.0088318
61,2456.52,0.02278,0.91807,1.07438,0.94301,0.94737,0.97206,0.45694,0.0225,0.80621,0.94667,0.008812,0.008812,0.008812
62,2491.76,0.02292,0.92124,1.07835,0.94857,0.94005,0.97897,0.45733,0.02266,0.81379,0.94815,0.0087922,0.0087922,0.0087922
63,2527.31,0.0228,0.91248,1.0731,0.94398,0.95184,0.97503,0.46164,0.02256,0.79614,0.94471,0.0087724,0.0087724,0.0087724
64,2562.99,0.023,0.92994,1.07693,0.94788,0.94333,0.97363,0.44468,0.02332,0.82607,0.95827,0.0087526,0.0087526,0.0087526
65,2598.56,0.02272,0.90998,1.07264,0.93591,0.95423,0.97715,0.464,0.02228,0.80501,0.94095,0.0087328,0.0087328,0.0087328
66,2633.74,0.02276,0.90865,1.07176,0.93714,0.94072,0.97083,0.44096,0.02287,0.82781,0.95134,0.008713,0.008713,0.008713
67,2669.08,0.02282,0.91762,1.07291,0.94953,0.93787,0.97328,0.44798,0.02286,0.80496,0.94833,0.0086932,0.0086932,0.0086932
68,2704.32,0.02267,0.91197,1.0711,0.94858,0.94449,0.97396,0.45995,0.02239,0.80395,0.94439,0.0086734,0.0086734,0.0086734
69,2739.29,0.02281,0.9141,1.0704,0.94272,0.95351,0.97514,0.46113,0.02239,0.80188,0.94203,0.0086536,0.0086536,0.0086536
70,2774.89,0.02273,0.90856,1.07013,0.94782,0.94779,0.97437,0.47328,0.02199,0.78856,0.93648,0.0086338,0.0086338,0.0086338
71,2810.43,0.02273,0.90922,1.07262,0.94715,0.95366,0.97476,0.44783,0.02271,0.80365,0.94525,0.008614,0.008614,0.008614
72,2845.82,0.02282,0.91322,1.06974,0.94601,0.94419,0.97377,0.45843,0.02237,0.78521,0.93828,0.0085942,0.0085942,0.0085942
73,2881,0.02277,0.9048,1.06924,0.94428,0.94779,0.9743,0.45216,0.02266,0.80095,0.94383,0.0085744,0.0085744,0.0085744
74,2916.37,0.02272,0.90313,1.06949,0.94548,0.95083,0.97524,0.4711,0.02213,0.78319,0.93869,0.0085546,0.0085546,0.0085546
75,2959.47,0.02276,0.90653,1.06971,0.94406,0.94914,0.97521,0.47089,0.02196,0.77139,0.93333,0.0085348,0.0085348,0.0085348
76,2994.61,0.02287,0.91482,1.07257,0.94519,0.94674,0.97414,0.45601,0.02236,0.78515,0.94086,0.008515,0.008515,0.008515
77,3040.8,0.02265,0.90724,1.06795,0.95261,0.94678,0.97582,0.47312,0.02208,0.78861,0.93796,0.0084952,0.0084952,0.0084952
78,3076.4,0.02279,0.90729,1.07248,0.95072,0.94866,0.97551,0.4615,0.02241,0.79978,0.94412,0.0084754,0.0084754,0.0084754
