epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,287.783,0.02331,1.11774,0.68761,0.61957,0.45959,0.43328,0.09416,0.02282,0.97823,0.64621,0.0091882,0.0091882,0.0091882
43,294.589,0.02338,1.1342,0.69317,0.52677,0.5042,0.34395,0.06379,0.02349,1.02925,0.65897,0.0091684,0.0091684,0.0091684
44,301.579,0.02255,1.11857,0.70601,0.20052,0.17612,0.06101,0.00843,0.02797,1.21286,0.68484,0.0091486,0.0091486,0.0091486
45,308.389,0.02324,1.09414,0.70651,0.5397,0.4608,0.37361,0.07267,0.02362,1.00461,0.65366,0.0091288,0.0091288,0.0091288
46,315.512,0.02298,1.11095,0.69605,0.61109,0.51387,0.43421,0.09165,0.02295,0.99728,0.65644,0.009109,0.009109,0.009109
47,322.632,0.023,1.11192,0.69077,0.60754,0.47889,0.39446,0.09104,0.02277,0.98393,0.66175,0.0090892,0.0090892,0.0090892
48,329.057,0.02261,1.09391,0.69514,0.43875,0.41194,0.27147,0.04498,0.02475,1.0511,0.65881,0.0090694,0.0090694,0.0090694
49,335.785,0.02381,1.14122,0.69864,0.61721,0.51387,0.45333,0.10883,0.02243,0.9517,0.64894,0.0090496,0.0090496,0.0090496
50,342.35,0.0235,1.08426,0.69374,0.60355,0.54524,0.45621,0.09242,0.02236,0.94093,0.64778,0.0090298,0.0090298,0.0090298
51,348.653,0.02325,1.1328,0.70297,0.60919,0.52178,0.4498,0.11194,0.02196,0.97359,0.64851,0.00901,0.00901,0.00901
52,355.136,0.02321,1.10482,0.68756,0.52571,0.46062,0.36823,0.08011,0.02328,0.97005,0.64606,0.0089902,0.0089902,0.0089902
53,362.173,0.02381,1.15111,0.69156,0.68579,0.57117,0.52577,0.14091,0.02131,0.97089,0.65187,0.0089704,0.0089704,0.0089704
54,368.832,0.02325,1.11629,0.69957,0.47838,0.41496,0.30506,0.05897,0.02398,0.99337,0.65926,0.0089506,0.0089506,0.0089506
55,375.307,0.02286,1.11989,0.70594,0.51038,0.43506,0.36281,0.07701,0.02362,1.04817,0.65659,0.0089308,0.0089308,0.0089308
56,381.613,0.02245,1.0618,0.69624,0.42128,0.32509,0.24139,0.05571,0.02485,1.00144,0.65559,0.008911,0.008911,0.008911
57,388.247,0.02308,1.10911,0.69315,0.56562,0.47105,0.37457,0.06605,0.02357,0.99154,0.65268,0.0088912,0.0088912,0.0088912
58,395.014,0.02236,1.05426,0.69774,0.69508,0.54825,0.54603,0.13476,0.0217,0.92248,0.64606,0.0088714,0.0088714,0.0088714
59,401.195,0.02315,1.10968,0.69601,0.30577,0.25694,0.15662,0.03108,0.02617,1.05456,0.6614,0.0088516,0.0088516,0.0088516
60,407.899,0.0226,1.06998,0.69928,0.33608,0.27262,0.15399,0.02219,0.02598,1.05192,0.66739,0.0088318,0.0088318,0.0088318
61,414.488,0.02238,1.0569,0.69831,0.41683,0.36912,0.26649,0.04581,0.02461,1.0333,0.6572,0.008812,0.008812,0.008812
62,421.11,0.02173,1.03136,0.68867,0.57665,0.50603,0.40957,0.08732,0.02249,0.93,0.6474,0.0087922,0.0087922,0.0087922
63,428.017,0.02301,1.08401,0.69994,0.63035,0.55231,0.47451,0.11334,0.02172,0.9112,0.64489,0.0087724,0.0087724,0.0087724
64,434.336,0.02267,1.05854,0.69869,0.32872,0.28468,0.16818,0.02811,0.02578,1.09156,0.66239,0.0087526,0.0087526,0.0087526
65,440.769,0.02207,1.0376,0.70546,0.4735,0.41918,0.28276,0.0491,0.02397,0.98983,0.65188,0.0087328,0.0087328,0.0087328
66,447.099,0.02233,1.07246,0.68688,0.53403,0.45115,0.36475,0.07018,0.02347,0.97468,0.65223,0.008713,0.008713,0.008713
